,Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position
27,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,31,ocon,31 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Alpine,8.0,0 days 00:00:52.832000,4.0,6.0
28,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,10,gasly,10 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Alpine,9.0,0 days 00:00:54.747000,2.0,9.0
29,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,20,kevin_magnussen,20 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Haas F1 Team,10.0,0 days 00:01:04.826000,1.0,13.0
30,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,22,tsunoda,22 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,AlphaTauri,11.0,0 days 00:01:07.494000,0.0,16.0
31,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,27,hulkenberg,27 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Haas F1 Team,12.0,0 days 00:01:10.588000,0.0,10.0
32,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,24,zhou,24 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Alfa Romeo,13.0,0 days 00:01:16.060000,0.0,11.0
33,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,21,de_vries,21 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,AlphaTauri,14.0,0 days 00:01:17.478000,0.0,18.0
34,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,81,piastri,81 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,McLaren,15.0,0 days 00:01:25.021000,0.0,8.0
35,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,2,sargeant,2 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,Williams,16.0,0 days 00:01:26.293000,0.0,20.0
36,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,"Jeddah,Saudi Arabia",2023-03-19 00:00:00,conventional,2023-03-19 17:00:00,0.6339042133555691,0.7025437178465301,0.9688142150172351,False,0.4511428017891895,0.3313163213927451,4,norris,4 : FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2023,McLaren,17.0,0 days 00:01:26.445000,0.0,19.0
